price,date,media_movel_7d,media_movel_30d,cardano_return
0.7914566180268223,2025-07-25 19:08:26.306,,,
0.7950957453350213,2025-07-25 20:04:54.248,,,0.0045980123550821705
0.8073988688606708,2025-07-25 21:09:19.007,,,0.015473763503118132
0.8127818177378555,2025-07-25 22:05:17.187,,,0.006667025536932769
0.8161020898023664,2025-07-25 23:09:29.941,,,0.004085071777013782
0.8152337316895072,2025-07-26 00:05:54.787,,,-0.0010640312329913693
0.8178289061838361,2025-07-26 01:03:50.693,0.8079853968051542,,0.0031833502386495738
0.8163937038497467,2025-07-26 02:04:34.683,0.8115478376370006,,-0.001754893136250546
0.8257996300608091,2025-07-26 03:09:12.779,0.8159341068835416,,0.011521311551899949
0.824318356701509,2025-07-26 04:01:39.416,0.81835117657509,,-0.0017937442757041122
0.8237749223958066,2025-07-26 05:09:10.913,0.8199216200976546,,-0.0006592529467339681
0.824899933951647,2025-07-26 06:08:51.315,0.8211784549761231,,0.0013656783245701298
0.8197435609113866,2025-07-26 07:03:53.076,0.8218227162935344,,-0.006250907325884958
0.8192519554898157,2025-07-26 08:02:25.624,0.8220260090515316,,-0.0005997063533189628
0.8245926923456772,2025-07-26 09:08:55.770,0.8231972931223787,,0.006519040717660962
0.8273044095792981,2025-07-26 10:02:14.943,0.82341226162502,,0.0032885535595845727
0.8248496906386947,2025-07-26 11:11:22.722,0.8234881664731893,,-0.00296712904244234
0.8238873413748353,2025-07-26 12:04:29.069,0.8235042263273364,,-0.0011666965203250834
0.8278653788222259,2025-07-26 13:11:21.030,0.8239278613088475,,0.004828375492154535
0.8300995307909718,2025-07-26 14:09:19.840,0.8254072855773597,,0.00269868993908684
0.8283552615636901,2025-07-26 15:08:52.248,0.8267077578736275,,-0.0021012772114442635
0.8339934449563625,2025-07-26 16:09:59.748,0.828050722532297,,0.006806479845409719
0.8331793472455269,2025-07-26 17:09:12.503,0.8288899993417581,,-0.0009761440161897283
0.8271956718842347,2025-07-26 18:04:39.438,0.8292251395196926,,-0.007181737498743956
0.828941816081864,2025-07-26 19:02:43.985,0.8299472073349822,,0.0021109203746820793
0.8298436517792106,2025-07-26 20:04:21.665,0.8302298177574087,,0.0010879360648123892
0.8262017701133217,2025-07-26 21:00:09.366,0.8296729948034587,,-0.004388635929286844
0.8294572923356215,2025-07-26 22:09:48.894,0.8298304277708775,,0.003940347673006439
